orderId,customerId,email,phone,amount,currency,channel,status,orderDate
O00883-2,C00883,first883.last883@demo-brand01.com,+1-555-010883,48.05,USD,store,pending,2025-11-10T10:08:15.831Z
O00884-1,C00884,first884.last884@demo-brand01.com,+1-555-010884,93.11,USD,web,refunded,2025-11-12T10:08:15.831Z
O00885-1,C00885,first885.last885@demo-brand01.com,+1-555-010885,118.34,USD,app,completed,2025-11-07T10:08:15.831Z
O00885-2,C00885,first885.last885@demo-brand01.com,+1-555-010885,189.17,USD,app,completed,2025-11-03T10:08:15.831Z
O00886-1,C00886,first886.last886@demo-brand01.com,+1-555-010886,103.27,USD,app,completed,2025-10-27T10:08:15.831Z
O00886-2,C00886,first886.last886@demo-brand01.com,+1-555-010886,183.98,USD,app,refunded,2025-11-29T10:08:15.831Z
O00887-1,C00887,first887.last887@demo-brand01.com,+1-555-010887,191.82,USD,web,completed,2025-11-13T10:08:15.831Z
O00888-1,C00888,first888.last888@demo-brand01.com,+1-555-010888,186.34,USD,web,pending,2025-10-13T10:08:15.831Z
O00888-2,C00888,first888.last888@demo-brand01.com,+1-555-010888,176.44,USD,web,pending,2025-11-16T10:08:15.831Z
O00889-1,C00889,first889.last889@demo-brand01.com,+1-555-010889,167.49,USD,app,refunded,2025-10-23T10:08:15.831Z
O00890-1,C00890,first890.last890@demo-brand01.com,+1-555-010890,46.65,USD,store,pending,2025-11-06T10:08:15.831Z
O00890-2,C00890,first890.last890@demo-brand01.com,+1-555-010890,122.10,USD,web,completed,2025-10-13T10:08:15.831Z
O00891-1,C00891,first891.last891@demo-brand01.com,+1-555-010891,109.03,USD,web,pending,2025-10-25T10:08:15.831Z
O00891-2,C00891,first891.last891@demo-brand01.com,+1-555-010891,21.93,USD,app,pending,2025-11-16T10:08:15.831Z
O00892-1,C00892,first892.last892@demo-brand01.com,+1-555-010892,176.81,USD,store,refunded,2025-10-20T10:08:15.831Z
O00892-2,C00892,first892.last892@demo-brand01.com,+1-555-010892,179.74,USD,web,pending,2025-10-17T10:08:15.831Z
O00893-1,C00893,first893.last893@demo-brand01.com,+1-555-010893,121.84,USD,store,pending,2025-10-30T10:08:15.831Z
O00894-1,C00894,first894.last894@demo-brand01.com,+1-555-010894,22.65,USD,web,refunded,2025-11-22T10:08:15.831Z
O00894-2,C00894,first894.last894@demo-brand01.com,+1-555-010894,107.43,USD,store,completed,2025-11-27T10:08:15.831Z
O00895-1,C00895,first895.last895@demo-brand01.com,+1-555-010895,28.75,USD,web,pending,2025-11-14T10:08:15.831Z
O00896-1,C00896,first896.last896@demo-brand01.com,+1-555-010896,176.01,USD,web,pending,2025-11-08T10:08:15.831Z
O00896-2,C00896,first896.last896@demo-brand01.com,+1-555-010896,101.75,USD,store,completed,2025-10-17T10:08:15.831Z
O00897-1,C00897,first897.last897@demo-brand01.com,+1-555-010897,70.19,USD,store,completed,2025-11-01T10:08:15.831Z
O00898-1,C00898,first898.last898@demo-brand01.com,+1-555-010898,55.57,USD,web,pending,2025-11-13T10:08:15.831Z
O00899-1,C00899,first899.last899@demo-brand01.com,+1-555-010899,113.67,USD,store,refunded,2025-11-08T10:08:15.831Z
O00900-1,C00900,first900.last900@demo-brand01.com,+1-555-010900,83.53,USD,web,completed,2025-12-08T10:08:15.831Z
O00900-2,C00900,first900.last900@demo-brand01.com,+1-555-010900,51.73,USD,store,completed,2025-11-01T10:08:15.831Z
O00901-1,C00901,first901.last901@demo-brand01.com,+1-555-010901,147.90,USD,app,refunded,2025-10-31T10:08:15.831Z
O00902-1,C00902,first902.last902@demo-brand01.com,+1-555-010902,92.63,USD,store,pending,2025-10-26T10:08:15.831Z
O00902-2,C00902,first902.last902@demo-brand01.com,+1-555-010902,88.51,USD,app,refunded,2025-11-27T10:08:15.831Z
O00903-1,C00903,first903.last903@demo-brand01.com,+1-555-010903,54.27,USD,store,completed,2025-11-08T10:08:15.831Z
O00903-2,C00903,first903.last903@demo-brand01.com,+1-555-010903,100.15,USD,app,refunded,2025-12-06T10:08:15.831Z
O00904-1,C00904,first904.last904@demo-brand01.com,+1-555-010904,43.51,USD,store,pending,2025-11-28T10:08:15.831Z
O00904-2,C00904,first904.last904@demo-brand01.com,+1-555-010904,137.84,USD,store,pending,2025-10-30T10:08:15.831Z
O00905-1,C00905,first905.last905@demo-brand01.com,+1-555-010905,68.40,USD,web,pending,2025-10-26T10:08:15.831Z
O00905-2,C00905,first905.last905@demo-brand01.com,+1-555-010905,200.84,USD,app,completed,2025-10-15T10:08:15.831Z
O00906-1,C00906,first906.last906@demo-brand01.com,+1-555-010906,147.65,USD,store,completed,2025-11-03T10:08:15.831Z
O00906-2,C00906,first906.last906@demo-brand01.com,+1-555-010906,99.81,USD,store,completed,2025-11-13T10:08:15.831Z
O00907-1,C00907,first907.last907@demo-brand01.com,+1-555-010907,160.64,USD,app,completed,2025-11-13T10:08:15.831Z
O00908-1,C00908,first908.last908@demo-brand01.com,+1-555-010908,60.20,USD,store,completed,2025-10-24T10:08:15.831Z
O00909-1,C00909,first909.last909@demo-brand01.com,+1-555-010909,176.05,USD,web,refunded,2025-10-25T10:08:15.831Z
O00909-2,C00909,first909.last909@demo-brand01.com,+1-555-010909,40.62,USD,app,refunded,2025-11-04T10:08:15.831Z
O00910-1,C00910,first910.last910@demo-brand01.com,+1-555-010910,181.74,USD,app,refunded,2025-10-21T10:08:15.831Z
O00911-1,C00911,first911.last911@demo-brand01.com,+1-555-010911,95.91,USD,web,completed,2025-11-01T10:08:15.831Z
O00912-1,C00912,first912.last912@demo-brand01.com,+1-555-010912,25.71,USD,app,completed,2025-10-25T10:08:15.831Z
O00912-2,C00912,first912.last912@demo-brand01.com,+1-555-010912,141.63,USD,app,pending,2025-11-17T10:08:15.831Z
O00913-1,C00913,first913.last913@demo-brand01.com,+1-555-010913,70.16,USD,app,completed,2025-10-26T10:08:15.831Z
O00914-1,C00914,first914.last914@demo-brand01.com,+1-555-010914,109.21,USD,app,completed,2025-12-08T10:08:15.831Z
O00915-1,C00915,first915.last915@demo-brand01.com,+1-555-010915,193.71,USD,web,refunded,2025-11-13T10:08:15.831Z
O00916-1,C00916,first916.last916@demo-brand01.com,+1-555-010916,167.47,USD,store,completed,2025-10-13T10:08:15.831Z
O00916-2,C00916,first916.last916@demo-brand01.com,+1-555-010916,161.47,USD,web,completed,2025-11-04T10:08:15.831Z
O00917-1,C00917,first917.last917@demo-brand01.com,+1-555-010917,128.03,USD,web,refunded,2025-11-30T10:08:15.831Z
O00918-1,C00918,first918.last918@demo-brand01.com,+1-555-010918,181.46,USD,store,pending,2025-11-03T10:08:15.831Z
O00919-1,C00919,first919.last919@demo-brand01.com,+1-555-010919,174.04,USD,web,refunded,2025-12-01T10:08:15.831Z
O00920-1,C00920,first920.last920@demo-brand01.com,+1-555-010920,192.93,USD,store,pending,2025-11-24T10:08:15.831Z
O00920-2,C00920,first920.last920@demo-brand01.com,+1-555-010920,138.72,USD,app,refunded,2025-10-23T10:08:15.831Z
O00921-1,C00921,first921.last921@demo-brand01.com,+1-555-010921,38.86,USD,app,pending,2025-11-14T10:08:15.831Z
O00921-2,C00921,first921.last921@demo-brand01.com,+1-555-010921,98.36,USD,app,completed,2025-11-06T10:08:15.831Z
O00922-1,C00922,first922.last922@demo-brand01.com,+1-555-010922,130.50,USD,app,pending,2025-11-04T10:08:15.831Z
O00922-2,C00922,first922.last922@demo-brand01.com,+1-555-010922,137.95,USD,app,pending,2025-10-21T10:08:15.831Z
O00923-1,C00923,first923.last923@demo-brand01.com,+1-555-010923,191.71,USD,store,pending,2025-10-30T10:08:15.831Z
O00924-1,C00924,first924.last924@demo-brand01.com,+1-555-010924,63.39,USD,store,completed,2025-11-23T10:08:15.831Z
O00925-1,C00925,first925.last925@demo-brand01.com,+1-555-010925,68.68,USD,app,refunded,2025-12-01T10:08:15.831Z
O00925-2,C00925,first925.last925@demo-brand01.com,+1-555-010925,69.68,USD,app,completed,2025-10-28T10:08:15.831Z
O00926-1,C00926,first926.last926@demo-brand01.com,+1-555-010926,180.06,USD,web,refunded,2025-11-27T10:08:15.831Z
O00927-1,C00927,first927.last927@demo-brand01.com,+1-555-010927,49.65,USD,app,refunded,2025-11-02T10:08:15.831Z
O00927-2,C00927,first927.last927@demo-brand01.com,+1-555-010927,36.87,USD,app,completed,2025-11-15T10:08:15.831Z
O00928-1,C00928,first928.last928@demo-brand01.com,+1-555-010928,78.57,USD,store,pending,2025-12-06T10:08:15.831Z
O00929-1,C00929,first929.last929@demo-brand01.com,+1-555-010929,35.44,USD,app,completed,2025-11-22T10:08:15.831Z
O00929-2,C00929,first929.last929@demo-brand01.com,+1-555-010929,46.71,USD,web,refunded,2025-11-30T10:08:15.831Z
O00930-1,C00930,first930.last930@demo-brand01.com,+1-555-010930,75.84,USD,store,pending,2025-11-16T10:08:15.831Z
O00930-2,C00930,first930.last930@demo-brand01.com,+1-555-010930,153.85,USD,web,refunded,2025-10-09T10:08:15.831Z
O00931-1,C00931,first931.last931@demo-brand01.com,+1-555-010931,139.13,USD,app,refunded,2025-11-06T10:08:15.831Z
O00931-2,C00931,first931.last931@demo-brand01.com,+1-555-010931,91.35,USD,app,completed,2025-11-21T10:08:15.831Z
O00932-1,C00932,first932.last932@demo-brand01.com,+1-555-010932,140.73,USD,store,pending,2025-11-25T10:08:15.831Z
O00932-2,C00932,first932.last932@demo-brand01.com,+1-555-010932,137.85,USD,app,completed,2025-11-15T10:08:15.831Z
O00933-1,C00933,first933.last933@demo-brand01.com,+1-555-010933,171.92,USD,app,refunded,2025-10-28T10:08:15.831Z
O00933-2,C00933,first933.last933@demo-brand01.com,+1-555-010933,186.45,USD,web,completed,2025-11-02T10:08:15.831Z
O00934-1,C00934,first934.last934@demo-brand01.com,+1-555-010934,98.44,USD,web,refunded,2025-10-29T10:08:15.831Z
O00934-2,C00934,first934.last934@demo-brand01.com,+1-555-010934,41.61,USD,web,completed,2025-11-15T10:08:15.831Z
O00935-1,C00935,first935.last935@demo-brand01.com,+1-555-010935,93.14,USD,web,refunded,2025-11-14T10:08:15.831Z
O00935-2,C00935,first935.last935@demo-brand01.com,+1-555-010935,172.95,USD,app,refunded,2025-10-28T10:08:15.831Z
O00936-1,C00936,first936.last936@demo-brand01.com,+1-555-010936,140.57,USD,web,pending,2025-10-23T10:08:15.831Z
O00937-1,C00937,first937.last937@demo-brand01.com,+1-555-010937,164.84,USD,web,pending,2025-11-18T10:08:15.831Z
O00937-2,C00937,first937.last937@demo-brand01.com,+1-555-010937,149.44,USD,app,refunded,2025-11-22T10:08:15.831Z
O00938-1,C00938,first938.last938@demo-brand01.com,+1-555-010938,121.25,USD,web,completed,2025-11-01T10:08:15.831Z
O00938-2,C00938,first938.last938@demo-brand01.com,+1-555-010938,91.19,USD,store,completed,2025-10-19T10:08:15.831Z
O00939-1,C00939,first939.last939@demo-brand01.com,+1-555-010939,37.65,USD,web,pending,2025-11-21T10:08:15.831Z
O00940-1,C00940,first940.last940@demo-brand01.com,+1-555-010940,129.23,USD,web,refunded,2025-11-28T10:08:15.831Z
O00940-2,C00940,first940.last940@demo-brand01.com,+1-555-010940,180.14,USD,web,completed,2025-10-30T10:08:15.831Z
O00941-1,C00941,first941.last941@demo-brand01.com,+1-555-010941,45.94,USD,store,pending,2025-10-31T10:08:15.831Z
O00942-1,C00942,first942.last942@demo-brand01.com,+1-555-010942,22.28,USD,web,refunded,2025-10-22T10:08:15.831Z
O00942-2,C00942,first942.last942@demo-brand01.com,+1-555-010942,191.10,USD,app,pending,2025-10-19T10:08:15.831Z
O00943-1,C00943,first943.last943@demo-brand01.com,+1-555-010943,188.17,USD,app,pending,2025-11-02T10:08:15.831Z
O00944-1,C00944,first944.last944@demo-brand01.com,+1-555-010944,199.56,USD,app,refunded,2025-12-04T10:08:15.831Z
O00945-1,C00945,first945.last945@demo-brand01.com,+1-555-010945,33.41,USD,web,refunded,2025-10-28T10:08:15.831Z
O00945-2,C00945,first945.last945@demo-brand01.com,+1-555-010945,107.31,USD,app,refunded,2025-10-28T10:08:15.831Z
O00946-1,C00946,first946.last946@demo-brand01.com,+1-555-010946,160.16,USD,web,pending,2025-10-27T10:08:15.831Z
O00947-1,C00947,first947.last947@demo-brand01.com,+1-555-010947,40.24,USD,store,completed,2025-10-20T10:08:15.831Z
O00947-2,C00947,first947.last947@demo-brand01.com,+1-555-010947,125.60,USD,web,completed,2025-10-26T10:08:15.831Z
O00948-1,C00948,first948.last948@demo-brand01.com,+1-555-010948,142.34,USD,web,completed,2025-11-15T10:08:15.831Z
O00949-1,C00949,first949.last949@demo-brand01.com,+1-555-010949,183.53,USD,store,refunded,2025-10-16T10:08:15.831Z
O00950-1,C00950,first950.last950@demo-brand01.com,+1-555-010950,97.39,USD,store,pending,2025-10-29T10:08:15.831Z
O00950-2,C00950,first950.last950@demo-brand01.com,+1-555-010950,129.32,USD,app,refunded,2025-12-06T10:08:15.831Z
O00951-1,C00951,first951.last951@demo-brand01.com,+1-555-010951,35.76,USD,web,completed,2025-11-29T10:08:15.831Z
O00951-2,C00951,first951.last951@demo-brand01.com,+1-555-010951,124.50,USD,web,pending,2025-10-16T10:08:15.831Z
O00952-1,C00952,first952.last952@demo-brand01.com,+1-555-010952,50.77,USD,store,completed,2025-11-29T10:08:15.831Z
O00952-2,C00952,first952.last952@demo-brand01.com,+1-555-010952,31.62,USD,store,pending,2025-11-07T10:08:15.831Z
O00953-1,C00953,first953.last953@demo-brand01.com,+1-555-010953,45.37,USD,web,completed,2025-11-26T10:08:15.831Z
O00953-2,C00953,first953.last953@demo-brand01.com,+1-555-010953,185.27,USD,store,refunded,2025-10-22T10:08:15.831Z
O00954-1,C00954,first954.last954@demo-brand01.com,+1-555-010954,150.37,USD,web,pending,2025-11-29T10:08:15.831Z
O00955-1,C00955,first955.last955@demo-brand01.com,+1-555-010955,144.52,USD,store,pending,2025-10-17T10:08:15.831Z
O00955-2,C00955,first955.last955@demo-brand01.com,+1-555-010955,185.93,USD,store,completed,2025-12-02T10:08:15.831Z
O00956-1,C00956,first956.last956@demo-brand01.com,+1-555-010956,138.08,USD,web,pending,2025-11-30T10:08:15.831Z
O00957-1,C00957,first957.last957@demo-brand01.com,+1-555-010957,78.68,USD,web,completed,2025-10-23T10:08:15.831Z
O00957-2,C00957,first957.last957@demo-brand01.com,+1-555-010957,188.47,USD,app,pending,2025-11-17T10:08:15.831Z
O00958-1,C00958,first958.last958@demo-brand01.com,+1-555-010958,109.70,USD,web,refunded,2025-12-08T10:08:15.831Z
O00958-2,C00958,first958.last958@demo-brand01.com,+1-555-010958,124.55,USD,store,pending,2025-11-11T10:08:15.831Z
O00959-1,C00959,first959.last959@demo-brand01.com,+1-555-010959,127.36,USD,store,refunded,2025-10-25T10:08:15.831Z
O00960-1,C00960,first960.last960@demo-brand01.com,+1-555-010960,146.21,USD,web,refunded,2025-11-12T10:08:15.831Z
O00960-2,C00960,first960.last960@demo-brand01.com,+1-555-010960,104.04,USD,store,refunded,2025-11-04T10:08:15.831Z
O00961-1,C00961,first961.last961@demo-brand01.com,+1-555-010961,106.61,USD,store,completed,2025-10-17T10:08:15.831Z
O00961-2,C00961,first961.last961@demo-brand01.com,+1-555-010961,179.19,USD,store,refunded,2025-10-16T10:08:15.831Z
O00962-1,C00962,first962.last962@demo-brand01.com,+1-555-010962,73.13,USD,web,refunded,2025-10-26T10:08:15.831Z
O00962-2,C00962,first962.last962@demo-brand01.com,+1-555-010962,121.75,USD,store,pending,2025-11-26T10:08:15.831Z
O00963-1,C00963,first963.last963@demo-brand01.com,+1-555-010963,62.36,USD,web,completed,2025-10-20T10:08:15.831Z
O00964-1,C00964,first964.last964@demo-brand01.com,+1-555-010964,143.08,USD,app,refunded,2025-11-11T10:08:15.831Z
O00965-1,C00965,first965.last965@demo-brand01.com,+1-555-010965,115.43,USD,app,refunded,2025-11-06T10:08:15.831Z
O00966-1,C00966,first966.last966@demo-brand01.com,+1-555-010966,44.94,USD,store,pending,2025-11-05T10:08:15.831Z
O00966-2,C00966,first966.last966@demo-brand01.com,+1-555-010966,161.60,USD,store,pending,2025-12-07T10:08:15.831Z
O00967-1,C00967,first967.last967@demo-brand01.com,+1-555-010967,198.41,USD,store,refunded,2025-12-05T10:08:15.831Z
O00967-2,C00967,first967.last967@demo-brand01.com,+1-555-010967,159.43,USD,web,refunded,2025-12-06T10:08:15.831Z
O00968-1,C00968,first968.last968@demo-brand01.com,+1-555-010968,43.32,USD,store,pending,2025-11-24T10:08:15.831Z
O00968-2,C00968,first968.last968@demo-brand01.com,+1-555-010968,92.69,USD,store,refunded,2025-11-11T10:08:15.831Z
O00969-1,C00969,first969.last969@demo-brand01.com,+1-555-010969,137.14,USD,app,pending,2025-12-02T10:08:15.831Z
O00969-2,C00969,first969.last969@demo-brand01.com,+1-555-010969,157.18,USD,app,refunded,2025-11-18T10:08:15.831Z
O00970-1,C00970,first970.last970@demo-brand01.com,+1-555-010970,45.47,USD,store,completed,2025-10-21T10:08:15.831Z
O00971-1,C00971,first971.last971@demo-brand01.com,+1-555-010971,183.38,USD,store,pending,2025-11-07T10:08:15.831Z
O00971-2,C00971,first971.last971@demo-brand01.com,+1-555-010971,147.72,USD,store,refunded,2025-11-13T10:08:15.831Z
O00972-1,C00972,first972.last972@demo-brand01.com,+1-555-010972,172.42,USD,web,pending,2025-10-31T10:08:15.831Z
O00973-1,C00973,first973.last973@demo-brand01.com,+1-555-010973,115.16,USD,app,completed,2025-12-08T10:08:15.831Z
O00974-1,C00974,first974.last974@demo-brand01.com,+1-555-010974,183.00,USD,app,completed,2025-10-22T10:08:15.831Z
O00974-2,C00974,first974.last974@demo-brand01.com,+1-555-010974,106.62,USD,app,refunded,2025-11-28T10:08:15.831Z
O00975-1,C00975,first975.last975@demo-brand01.com,+1-555-010975,160.99,USD,web,refunded,2025-11-25T10:08:15.831Z
O00976-1,C00976,first976.last976@demo-brand01.com,+1-555-010976,165.79,USD,app,refunded,2025-11-29T10:08:15.831Z
O00976-2,C00976,first976.last976@demo-brand01.com,+1-555-010976,44.87,USD,store,refunded,2025-11-14T10:08:15.831Z
O00977-1,C00977,first977.last977@demo-brand01.com,+1-555-010977,75.45,USD,store,refunded,2025-11-16T10:08:15.831Z
O00978-1,C00978,first978.last978@demo-brand01.com,+1-555-010978,77.85,USD,store,pending,2025-11-04T10:08:15.831Z
O00979-1,C00979,first979.last979@demo-brand01.com,+1-555-010979,22.90,USD,app,completed,2025-11-10T10:08:15.831Z
O00979-2,C00979,first979.last979@demo-brand01.com,+1-555-010979,82.35,USD,app,completed,2025-12-03T10:08:15.831Z
O00980-1,C00980,first980.last980@demo-brand01.com,+1-555-010980,108.17,USD,app,refunded,2025-11-19T10:08:15.831Z
O00981-1,C00981,first981.last981@demo-brand01.com,+1-555-010981,104.47,USD,web,pending,2025-10-12T10:08:15.831Z
O00981-2,C00981,first981.last981@demo-brand01.com,+1-555-010981,192.58,USD,app,pending,2025-11-07T10:08:15.831Z
O00982-1,C00982,first982.last982@demo-brand01.com,+1-555-010982,154.13,USD,web,refunded,2025-11-29T10:08:15.831Z
O00983-1,C00983,first983.last983@demo-brand01.com,+1-555-010983,51.85,USD,web,pending,2025-11-21T10:08:15.831Z
O00984-1,C00984,first984.last984@demo-brand01.com,+1-555-010984,98.26,USD,store,pending,2025-10-09T10:08:15.831Z
O00984-2,C00984,first984.last984@demo-brand01.com,+1-555-010984,53.23,USD,store,pending,2025-11-18T10:08:15.831Z
O00985-1,C00985,first985.last985@demo-brand01.com,+1-555-010985,114.64,USD,app,pending,2025-11-04T10:08:15.831Z
O00985-2,C00985,first985.last985@demo-brand01.com,+1-555-010985,161.08,USD,web,completed,2025-10-20T10:08:15.831Z
O00986-1,C00986,first986.last986@demo-brand01.com,+1-555-010986,178.95,USD,store,refunded,2025-10-25T10:08:15.831Z
O00986-2,C00986,first986.last986@demo-brand01.com,+1-555-010986,66.48,USD,store,pending,2025-11-22T10:08:15.831Z
O00987-1,C00987,first987.last987@demo-brand01.com,+1-555-010987,160.85,USD,app,pending,2025-11-11T10:08:15.831Z
O00988-1,C00988,first988.last988@demo-brand01.com,+1-555-010988,156.09,USD,app,pending,2025-11-01T10:08:15.831Z
O00988-2,C00988,first988.last988@demo-brand01.com,+1-555-010988,143.08,USD,web,pending,2025-12-02T10:08:15.831Z
O00989-1,C00989,first989.last989@demo-brand01.com,+1-555-010989,100.42,USD,web,refunded,2025-10-27T10:08:15.831Z
O00990-1,C00990,first990.last990@demo-brand01.com,+1-555-010990,89.24,USD,store,completed,2025-11-13T10:08:15.831Z
O00990-2,C00990,first990.last990@demo-brand01.com,+1-555-010990,39.44,USD,app,completed,2025-11-18T10:08:15.831Z
O00991-1,C00991,first991.last991@demo-brand01.com,+1-555-010991,94.77,USD,web,refunded,2025-12-02T10:08:15.831Z
O00992-1,C00992,first992.last992@demo-brand01.com,+1-555-010992,71.59,USD,app,refunded,2025-10-23T10:08:15.831Z
O00993-1,C00993,first993.last993@demo-brand01.com,+1-555-010993,176.73,USD,app,completed,2025-11-24T10:08:15.831Z
O00994-1,C00994,first994.last994@demo-brand01.com,+1-555-010994,76.22,USD,store,refunded,2025-10-09T10:08:15.831Z
O00995-1,C00995,first995.last995@demo-brand01.com,+1-555-010995,171.36,USD,web,pending,2025-10-29T10:08:15.831Z
O00995-2,C00995,first995.last995@demo-brand01.com,+1-555-010995,162.72,USD,app,pending,2025-10-09T10:08:15.831Z
O00996-1,C00996,first996.last996@demo-brand01.com,+1-555-010996,75.01,USD,store,pending,2025-11-25T10:08:15.831Z
O00996-2,C00996,first996.last996@demo-brand01.com,+1-555-010996,110.34,USD,web,completed,2025-12-04T10:08:15.831Z
O00997-1,C00997,first997.last997@demo-brand01.com,+1-555-010997,57.82,USD,app,completed,2025-10-26T10:08:15.831Z
O00998-1,C00998,first998.last998@demo-brand01.com,+1-555-010998,89.44,USD,store,pending,2025-11-11T10:08:15.831Z
O00999-1,C00999,first999.last999@demo-brand01.com,+1-555-010999,122.72,USD,web,refunded,2025-11-19T10:08:15.831Z
O01000-1,C01000,first1000.last1000@demo-brand01.com,+1-555-011000,87.91,USD,web,completed,2025-11-17T10:08:15.831Z
